Warning: The created OpenGL context does not fully meet the settings that were requested
Requested: version = 1.1 ; depth bits = 0 ; stencil bits = 0 ; AA level = 0 ; core = false ; debug = false ; sRGB = false
Created: version = 0.0 ; depth bits = 0 ; stencil bits = 0 ; AA level = 0 ; core = false ; debug = false ; sRGB = false
Setting vertical sync failed
magnitude;type;tk
0.0357462;0;0.2216
0.0357462;0;0.2216
0.0357462;0;0.2216
0.0357462;1;0.2216
2.82907;0;0.2217
2.82907;0;0.2217
2.82907;0;0.2217
2.82907;2;0.2217
2.82907;1;0.2217
2.31161;0;0.2217
2.31161;0;0.2217
2.31161;0;0.2217
2.31161;2;0.2217
2.31161;1;0.2217
3.67599;0;0.2217
3.67599;0;0.2217
3.67599;0;0.2217
3.67599;2;0.2217
3.67599;1;0.2217
4.30091;0;0.2217
4.30091;0;0.2217
4.30091;0;0.2217
4.30091;2;0.2217
42.884;0;0.2217
42.884;0;0.2217
42.884;0;0.2217
42.884;2;0.2217
0.0357758;0;0.2217
0.0357758;0;0.2217
0.0357758;0;0.2217
0.0357758;0;0.2217
0.0357758;1;0.2217
2.18476;0;0.2218
2.18476;0;0.2218
2.18476;0;0.2218
2.18476;2;0.2218
2.18476;1;0.2218
2.31161;0;0.2218
2.31161;0;0.2218
2.31161;0;0.2218
2.31161;2;0.2218
2.31161;1;0.2218
3.67599;0;0.2218
3.67599;0;0.2218
3.67599;0;0.2218
3.67599;2;0.2218
3.67599;1;0.2218
4.30091;0;0.2218
4.30091;0;0.2218
4.30091;0;0.2218
4.30091;2;0.2218
6.03363;0;0.2218
6.03363;0;0.2218
6.03363;0;0.2218
6.03363;2;0.2218
0.0358054;0;0.2218
0.0358054;0;0.2218
0.0358054;0;0.2218
0.0358054;0;0.2218
0.0358054;1;0.2218
2.3543;0;0.2219
2.3543;0;0.2219
2.3543;0;0.2219
2.3543;1;0.2219
2.3543;2;0.2219
2.31161;0;0.2219
2.31161;0;0.2219
2.31161;0;0.2219
2.31161;1;0.2219
2.31161;2;0.2219
2.2792;0;0.2219
2.2792;0;0.2219
2.2792;0;0.2219
2.2792;1;0.2219
2.2792;2;0.2219
4.30091;0;0.2219
4.30091;0;0.2219
4.30091;0;0.2219
4.30091;1;0.2219
4.30091;2;0.2219
36.8532;0;0.2219
36.8532;0;0.2219
36.8532;0;0.2219
36.8532;0;0.2219
36.8532;2;0.2219
0.035835;0;0.2219
0.035835;0;0.2219
0.035835;0;0.2219
0.035835;0;0.2219
0.035835;1;0.2219
2.3543;0;0.222
2.3543;0;0.222
2.3543;0;0.222
2.3543;1;0.222
2.3543;2;0.222
2.31161;0;0.222
2.31161;0;0.222
2.31161;0;0.222
2.31161;1;0.222
2.31161;2;0.222
2.4591;0;0.222
2.4591;0;0.222
2.4591;0;0.222
2.4591;1;0.222
2.4591;2;0.222
4.30091;0;0.222
4.30091;0;0.222
4.30091;0;0.222
4.30091;1;0.222
4.30091;2;0.222
54.3591;0;0.222
54.3591;0;0.222
54.3591;0;0.222
54.3591;0;0.222
54.3591;2;0.222
0.0358646;0;0.222
0.0358646;0;0.222
0.0358646;0;0.222
0.0358646;0;0.222
2.3543;0;0.2221
2.3543;0;0.2221
2.3543;0;0.2221
2.3543;2;0.2221
2.31161;0;0.2221
2.31161;0;0.2221
2.31161;0;0.2221
2.31161;2;0.2221
2.28538;0;0.2221
2.28538;0;0.2221
2.28538;0;0.2221
2.28538;2;0.2221
4.30091;0;0.2221
4.30091;0;0.2221
4.30091;0;0.2221
4.30091;2;0.2221
70.1031;1;0.2221
54.3591;1;0.2221
0.0358943;0;0.2221
0.0358943;0;0.2221
0.0358943;0;0.2221
0.0358943;0;0.2221
2.3543;0;0.2222
2.3543;0;0.2222
2.3543;0;0.2222
2.3543;2;0.2222
2.31161;0;0.2222
2.31161;0;0.2222
2.31161;0;0.2222
2.31161;2;0.2222
2.46484;0;0.2222
2.46484;0;0.2222
2.46484;0;0.2222
2.46484;2;0.2222
4.30091;0;0.2222
4.30091;0;0.2222
4.30091;0;0.2222
4.30091;2;0.2222
70.1031;1;0.2222
0.035924;0;0.2222
0.035924;0;0.2222
0.035924;0;0.2222
0.035924;0;0.2222
2.3543;0;0.2223
2.3543;0;0.2223
2.3543;0;0.2223
2.3543;1;0.2223
2.3543;2;0.2223
2.31161;0;0.2223
2.31161;0;0.2223
2.31161;0;0.2223
2.31161;1;0.2223
2.31161;2;0.2223
2.46484;0;0.2223
2.46484;0;0.2223
2.46484;0;0.2223
2.46484;1;0.2223
2.46484;2;0.2223
4.30091;0;0.2223
4.30091;0;0.2223
4.30091;0;0.2223
4.30091;1;0.2223
4.30091;2;0.2223
31.9399;0;0.2223
31.9399;0;0.2223
31.9399;0;0.2223
31.9399;0;0.2223
0.0359536;0;0.2223
0.0359536;0;0.2223
0.0359536;0;0.2223
0.0359536;0;0.2223
0.0359536;1;0.2223
1.66912;0;0.2224
1.66912;0;0.2224
1.66912;0;0.2224
1.66912;1;0.2224
1.66912;2;0.2224
2.31161;0;0.2224
2.31161;0;0.2224
2.31161;0;0.2224
2.31161;1;0.2224
2.31161;2;0.2224
1.8228;0;0.2224
1.8228;0;0.2224
1.8228;0;0.2224
1.8228;1;0.2224
1.8228;2;0.2224
4.30091;0;0.2224
4.30091;0;0.2224
4.30091;0;0.2224
4.30091;1;0.2224
4.30091;2;0.2224
73.8429;0;0.2224
73.8429;0;0.2224
73.8429;0;0.2224
73.8429;0;0.2224
73.8429;2;0.2224
0.0359834;0;0.2224
0.0359834;0;0.2224
0.0359834;0;0.2224
0.0359834;0;0.2224
2.00286;0;0.2225
2.00286;0;0.2225
2.00286;0;0.2225
2.00286;2;0.2225
2.00286;1;0.2225
1.30913;0;0.2225
1.30913;0;0.2225
1.30913;0;0.2225
1.30913;2;0.2225
1.30913;1;0.2225
2.13355;0;0.2225
2.13355;0;0.2225
2.13355;0;0.2225
2.13355;2;0.2225
2.13355;1;0.2225
4.30091;0;0.2225
4.30091;0;0.2225
4.30091;0;0.2225
4.30091;2;0.2225
4.30091;1;0.2225
31.9384;0;0.2225
31.9384;0;0.2225
31.9384;0;0.2225
31.9384;0;0.2225
0.0360131;0;0.2225
0.0360131;0;0.2225
0.0360131;0;0.2225
0.0360131;0;0.2225
0.0360131;1;0.2225
3.03631;0;0.2226
3.03631;0;0.2226
3.03631;0;0.2226
3.03631;2;0.2226
3.03631;1;0.2226
1.43748;0;0.2226
1.43748;0;0.2226
1.43748;0;0.2226
1.43748;2;0.2226
1.43748;1;0.2226
2.13355;0;0.2226
2.13355;0;0.2226
2.13355;0;0.2226
2.13355;2;0.2226
2.13355;1;0.2226
4.30091;0;0.2226
4.30091;0;0.2226
4.30091;0;0.2226
4.30091;2;0.2226
4.30091;1;0.2226
13.6874;0;0.2226
13.6874;0;0.2226
13.6874;0;0.2226
13.6874;0;0.2226
13.6874;2;0.2226
0.0360428;0;0.2226
0.0360428;0;0.2226
0.0360428;0;0.2226
0.0360428;0;0.2226
0.0360428;1;0.2226
1.99929;0;0.2227
1.99929;0;0.2227
1.99929;0;0.2227
1.99929;1;0.2227
1.99929;2;0.2227
2.71658;0;0.2227
2.71658;0;0.2227
2.71658;0;0.2227
2.71658;1;0.2227
2.71658;2;0.2227
2.13355;0;0.2227
2.13355;0;0.2227
2.13355;0;0.2227
2.13355;1;0.2227
2.13355;2;0.2227
4.30091;0;0.2227
4.30091;0;0.2227
4.30091;0;0.2227
4.30091;1;0.2227
4.30091;2;0.2227
54.3565;0;0.2227
54.3565;0;0.2227
54.3565;0;0.2227
54.3565;0;0.2227
54.3565;2;0.2227
0.0360726;0;0.2227
0.0360726;0;0.2227
0.0360726;0;0.2227
0.0360726;0;0.2227
1.15404;0;0.2228
1.15404;0;0.2228
1.15404;0;0.2228
1.15404;2;0.2228
2.71658;0;0.2228
2.71658;0;0.2228
2.71658;0;0.2228
2.71658;2;0.2228
1.22584;0;0.2228
1.22584;0;0.2228
1.22584;0;0.2228
1.22584;2;0.2228
4.30091;0;0.2228
4.30091;0;0.2228
4.30091;0;0.2228
4.30091;2;0.2228
0.0361024;0;0.2228
0.0361024;0;0.2228
0.0361024;0;0.2228
0.0361024;0;0.2228
2.55203;0;0.2229
2.55203;0;0.2229
2.55203;0;0.2229
2.55203;2;0.2229
2.71658;0;0.2229
2.71658;0;0.2229
2.71658;0;0.2229
2.71658;2;0.2229
2.6064;0;0.2229
2.6064;0;0.2229
2.6064;0;0.2229
2.6064;2;0.2229
4.30091;0;0.2229
4.30091;0;0.2229
4.30091;0;0.2229
4.30091;2;0.2229
0.0361315;0;0.2229
0.0361315;0;0.2229
0.0361315;0;0.2229
0.0361315;0;0.2229
2.67501;0;0.223
2.67501;0;0.223
2.67501;0;0.223
2.67501;2;0.223
2.71658;0;0.223
2.71658;0;0.223
2.71658;0;0.223
2.71658;2;0.223
2.6064;0;0.223
2.6064;0;0.223
2.6064;0;0.223
2.6064;2;0.223
4.30091;0;0.223
4.30091;0;0.223
4.30091;0;0.223
4.30091;2;0.223
0.0361606;0;0.223
0.0361606;0;0.223
0.0361606;0;0.223
0.0361606;0;0.223
0.0361606;1;0.223
2.20358;0;0.2231
2.20358;0;0.2231
2.20358;0;0.2231
2.20358;1;0.2231
2.20358;2;0.2231
2.71658;0;0.2231
2.71658;0;0.2231
2.71658;0;0.2231
2.71658;1;0.2231
2.71658;2;0.2231
2.21947;0;0.2231
2.21947;0;0.2231
2.21947;0;0.2231
2.21947;1;0.2231
2.21947;2;0.2231
4.30091;0;0.2231
4.30091;0;0.2231
4.30091;0;0.2231
4.30091;1;0.2231
4.30091;2;0.2231
42.8595;0;0.2231
42.8595;0;0.2231
42.8595;0;0.2231
42.8595;0;0.2231
42.8595;2;0.2231
0.0361898;0;0.2231
0.0361898;0;0.2231
0.0361898;0;0.2231
0.0361898;0;0.2231
0.0361898;1;0.2231
0.790388;0;0.2232
0.790388;0;0.2232
0.790388;0;0.2232
0.790388;1;0.2232
0.790388;2;0.2232
1.38837;0;0.2232
1.38837;0;0.2232
1.38837;0;0.2232
1.38837;1;0.2232
1.38837;2;0.2232
0.80317;0;0.2232
0.80317;0;0.2232
0.80317;0;0.2232
0.80317;1;0.2232
0.80317;2;0.2232
4.30091;0;0.2232
4.30091;0;0.2232
4.30091;0;0.2232
4.30091;1;0.2232
4.30091;2;0.2232
42.8595;0;0.2232
42.8595;0;0.2232
42.8595;0;0.2232
42.8595;0;0.2232
42.8595;2;0.2232
0.036219;0;0.2232
0.036219;0;0.2232
0.036219;0;0.2232
0.036219;0;0.2232
0.036219;1;0.2232
2.63029;0;0.2233
2.63029;0;0.2233
2.63029;0;0.2233
2.63029;2;0.2233
2.63029;1;0.2233
1.42062;0;0.2233
1.42062;0;0.2233
1.42062;0;0.2233
1.42062;2;0.2233
1.42062;1;0.2233
1.57903;0;0.2233
1.57903;0;0.2233
1.57903;0;0.2233
1.57903;2;0.2233
1.57903;1;0.2233
4.30091;0;0.2233
4.30091;0;0.2233
4.30091;0;0.2233
4.30091;2;0.2233
4.30091;1;0.2233
42.8595;0;0.2233
42.8595;0;0.2233
42.8595;0;0.2233
42.8595;0;0.2233
42.8595;2;0.2233
0.0362481;0;0.2233
0.0362481;0;0.2233
0.0362481;0;0.2233
0.0362481;0;0.2233
0.0362481;1;0.2233
2.1909;0;0.2234
2.1909;0;0.2234
2.1909;0;0.2234
2.1909;1;0.2234
2.1909;2;0.2234
2.47159;0;0.2234
2.47159;0;0.2234
2.47159;0;0.2234
2.47159;1;0.2234
2.47159;2;0.2234
2.88818;0;0.2234
2.88818;0;0.2234
2.88818;0;0.2234
2.88818;1;0.2234
2.88818;2;0.2234
4.30091;0;0.2234
4.30091;0;0.2234
4.30091;0;0.2234
4.30091;1;0.2234
4.30091;2;0.2234
21.2532;0;0.2234
21.2532;0;0.2234
21.2532;0;0.2234
21.2532;0;0.2234
21.2532;2;0.2234
0.0362773;0;0.2234
0.0362773;0;0.2234
0.0362773;0;0.2234
0.0362773;0;0.2234
0.0362773;1;0.2234
2.58836;0;0.2235
2.58836;0;0.2235
2.58836;0;0.2235
2.58836;1;0.2235
2.58836;2;0.2235
2.47159;0;0.2235
2.47159;0;0.2235
2.47159;0;0.2235
2.47159;1;0.2235
2.47159;2;0.2235
2.88818;0;0.2235
2.88818;0;0.2235
2.88818;0;0.2235
2.88818;1;0.2235
2.88818;2;0.2235
4.30091;0;0.2235
4.30091;0;0.2235
4.30091;0;0.2235
4.30091;1;0.2235
4.30091;2;0.2235
51.643;0;0.2235
51.643;0;0.2235
51.643;0;0.2235
51.643;0;0.2235
51.643;2;0.2235
0.0363066;0;0.2235
0.0363066;0;0.2235
0.0363066;0;0.2235
0.0363066;0;0.2235
2.1908;0;0.2236
2.1908;0;0.2236
2.1908;0;0.2236
2.1908;2;0.2236
2.47159;0;0.2236
2.47159;0;0.2236
2.47159;0;0.2236
2.47159;2;0.2236
2.88818;0;0.2236
2.88818;0;0.2236
2.88818;0;0.2236
2.88818;2;0.2236
4.30091;0;0.2236
4.30091;0;0.2236
4.30091;0;0.2236
4.30091;2;0.2236
0.0363339;0;0.2236
0.0363339;0;0.2236
0.0363339;0;0.2236
0.0363339;0;0.2236
2.62331;0;0.2237
2.62331;0;0.2237
2.62331;0;0.2237
2.62331;2;0.2237
2.47159;0;0.2237
2.47159;0;0.2237
2.47159;0;0.2237
2.47159;2;0.2237
2.88818;0;0.2237
2.88818;0;0.2237
2.88818;0;0.2237
2.88818;2;0.2237
4.30091;0;0.2237
4.30091;0;0.2237
4.30091;0;0.2237
4.30091;2;0.2237
0.0363613;0;0.2237
0.0363613;0;0.2237
0.0363613;0;0.2237
0.0363613;0;0.2237
1.73646;0;0.2238
1.73646;0;0.2238
1.73646;0;0.2238
1.73646;2;0.2238
2.47159;0;0.2238
2.47159;0;0.2238
2.47159;0;0.2238
2.47159;2;0.2238
2.47435;0;0.2238
2.47435;0;0.2238
2.47435;0;0.2238
2.47435;2;0.2238
4.30091;0;0.2238
4.30091;0;0.2238
4.30091;0;0.2238
4.30091;2;0.2238
0.0363887;0;0.2238
0.0363887;0;0.2238
0.0363887;0;0.2238
0.0363887;0;0.2238
0.0363887;1;0.2238
0.619822;0;0.2239
0.619822;0;0.2239
0.619822;0;0.2239
0.619822;1;0.2239
0.619822;2;0.2239
2.47159;0;0.2239
2.47159;0;0.2239
2.47159;0;0.2239
2.47159;1;0.2239
2.47159;2;0.2239
1.06463;0;0.2239
1.06463;0;0.2239
1.06463;0;0.2239
1.06463;1;0.2239
1.06463;2;0.2239
4.30091;0;0.2239
4.30091;0;0.2239
4.30091;0;0.2239
4.30091;1;0.2239
4.30091;2;0.2239
43.6211;0;0.2239
43.6211;0;0.2239
43.6211;0;0.2239
43.6211;0;0.2239
43.6211;2;0.2239
0.0364168;0;0.2239
0.0364168;0;0.2239
0.0364168;0;0.2239
0.0364168;0;0.2239
0.0364168;1;0.2239
1.33078;0;0.224
1.33078;0;0.224
1.33078;0;0.224
1.33078;1;0.224
1.33078;2;0.224
2.47159;0;0.224
2.47159;0;0.224
2.47159;0;0.224
2.47159;1;0.224
2.47159;2;0.224
0.402958;0;0.224
0.402958;0;0.224
0.402958;0;0.224
0.402958;1;0.224
0.402958;2;0.224
4.30091;0;0.224
4.30091;0;0.224
4.30091;0;0.224
4.30091;1;0.224
4.30091;2;0.224
43.6211;0;0.224
43.6211;0;0.224
43.6211;0;0.224
43.6211;0;0.224
43.6211;2;0.224
0.0364449;0;0.224
0.0364449;0;0.224
0.0364449;0;0.224
0.0364449;0;0.224
2.67875;0;0.2241
2.67875;0;0.2241
2.67875;0;0.2241
2.67875;1;0.2241
2.67875;2;0.2241
2.47159;0;0.2241
2.47159;0;0.2241
2.47159;0;0.2241
2.47159;1;0.2241
2.47159;2;0.2241
1.79144;0;0.2241
1.79144;0;0.2241
1.79144;0;0.2241
1.79144;1;0.2241
1.79144;2;0.2241
4.30091;0;0.2241
4.30091;0;0.2241
4.30091;0;0.2241
4.30091;2;0.2241
43.6211;0;0.2241
43.6211;0;0.2241
0.036473;0;0.2241
0.036473;0;0.2241
0.036473;0;0.2241
0.036473;0;0.2241
0.036473;1;0.2241
2.67875;0;0.2242
2.67875;0;0.2242
2.67875;0;0.2242
2.67875;1;0.2242
2.67875;2;0.2242
2.47159;0;0.2242
2.47159;0;0.2242
2.47159;0;0.2242
2.47159;1;0.2242
2.47159;2;0.2242
3.20532;0;0.2242
3.20532;0;0.2242
3.20532;0;0.2242
3.20532;1;0.2242
3.20532;2;0.2242
4.30091;0;0.2242
4.30091;0;0.2242
4.30091;0;0.2242
4.30091;1;0.2242
4.30091;2;0.2242
19.2889;0;0.2242
19.2889;0;0.2242
19.2889;0;0.2242
19.2889;0;0.2242
19.2889;2;0.2242
0.0365012;0;0.2242
0.0365012;0;0.2242
0.0365012;0;0.2242
0.0365012;0;0.2242
0.0365012;1;0.2242
2.67875;0;0.2243
2.67875;0;0.2243
2.67875;0;0.2243
2.67875;1;0.2243
2.67875;2;0.2243
2.24957;0;0.2243
2.24957;0;0.2243
2.24957;0;0.2243
2.24957;1;0.2243
2.24957;2;0.2243
3.20532;0;0.2243
3.20532;0;0.2243
3.20532;0;0.2243
3.20532;1;0.2243
3.20532;2;0.2243
4.30091;0;0.2243
4.30091;0;0.2243
4.30091;0;0.2243
4.30091;1;0.2243
4.30091;2;0.2243
49.4097;0;0.2243
49.4097;0;0.2243
49.4097;0;0.2243
49.4097;0;0.2243
49.4097;2;0.2243
0.0365312;0;0.2243
0.0365312;0;0.2243
0.0365312;0;0.2243
0.0365312;0;0.2243
0.0365312;1;0.2243
2.67875;0;0.2244
2.67875;0;0.2244
2.67875;0;0.2244
2.67875;1;0.2244
2.67875;2;0.2244
3.65745;0;0.2244
3.65745;0;0.2244
3.65745;0;0.2244
3.65745;1;0.2244
3.65745;2;0.2244
3.20532;0;0.2244
3.20532;0;0.2244
3.20532;0;0.2244
3.20532;1;0.2244
3.20532;2;0.2244
4.30091;0;0.2244
4.30091;0;0.2244
4.30091;0;0.2244
4.30091;2;0.2244
49.4097;0;0.2244
49.4097;0;0.2244
49.4097;0;0.2244
49.4097;2;0.2244
0.0365613;0;0.2244
0.0365613;0;0.2244
0.0365613;0;0.2244
0.0365613;0;0.2244
0.0365613;1;0.2244
2.67875;0;0.2245
2.67875;0;0.2245
2.67875;0;0.2245
2.67875;2;0.2245
3.65745;0;0.2245
3.65745;0;0.2245
3.65745;0;0.2245
3.65745;2;0.2245
3.20532;0;0.2245
3.20532;0;0.2245
3.20532;0;0.2245
3.20532;2;0.2245
4.30091;0;0.2245
4.30091;0;0.2245
4.30091;0;0.2245
4.30091;2;0.2245
22.6031;2;0.2245
0.0365914;0;0.2245
0.0365914;0;0.2245
0.0365914;0;0.2245
0.0365914;0;0.2245
0.0365914;1;0.2245
2.67875;0;0.2246
2.67875;0;0.2246
2.67875;0;0.2246
2.67875;2;0.2246
2.67875;1;0.2246
3.65745;0;0.2246
3.65745;0;0.2246
3.65745;0;0.2246
3.65745;2;0.2246
3.65745;1;0.2246
3.20532;0;0.2246
3.20532;0;0.2246
3.20532;0;0.2246
3.20532;2;0.2246
3.20532;1;0.2246
4.30091;0;0.2246
4.30091;0;0.2246
4.30091;0;0.2246
4.30091;2;0.2246
46.6956;0;0.2246
46.6956;0;0.2246
46.6956;0;0.2246
46.6956;2;0.2246
0.0366215;0;0.2246
0.0366215;0;0.2246
0.0366215;0;0.2246
0.0366215;0;0.2246
2.67875;0;0.2247
2.67875;0;0.2247
2.67875;0;0.2247
2.67875;2;0.2247
3.65745;0;0.2247
3.65745;0;0.2247
3.65745;0;0.2247
3.65745;2;0.2247
3.20532;0;0.2247
3.20532;0;0.2247
3.20532;0;0.2247
3.20532;2;0.2247
4.30091;0;0.2247
4.30091;0;0.2247
4.30091;0;0.2247
4.30091;2;0.2247
0.0366516;0;0.2247
0.0366516;0;0.2247
0.0366516;0;0.2247
0.0366516;0;0.2247
0.0366516;1;0.2247
2.67875;0;0.2248
2.67875;0;0.2248
2.67875;0;0.2248
2.67875;1;0.2248
2.67875;2;0.2248
3.65745;0;0.2248
3.65745;0;0.2248
3.65745;0;0.2248
3.65745;2;0.2248
3.20532;0;0.2248
3.20532;0;0.2248
3.20532;0;0.2248
3.20532;1;0.2248
3.20532;2;0.2248
4.30091;0;0.2248
4.30091;0;0.2248
4.30091;0;0.2248
4.30091;2;0.2248
20.4262;2;0.2248
0.0366818;0;0.2248
0.0366818;0;0.2248
0.0366818;0;0.2248
0.0366818;0;0.2248
0.0366818;1;0.2248
2.67875;0;0.2249
2.67875;0;0.2249
2.67875;0;0.2249
2.67875;1;0.2249
2.67875;2;0.2249
3.65745;0;0.2249
3.65745;0;0.2249
3.65745;0;0.2249
3.65745;1;0.2249
3.65745;2;0.2249
3.20532;0;0.2249
3.20532;0;0.2249
3.20532;0;0.2249
3.20532;1;0.2249
3.20532;2;0.2249
4.30091;0;0.2249
4.30091;0;0.2249
4.30091;0;0.2249
4.30091;1;0.2249
4.30091;2;0.2249
47.4761;0;0.2249
47.4761;0;0.2249
47.4761;0;0.2249
47.4761;0;0.2249
47.4761;2;0.2249
0.0367119;0;0.2249
0.0367119;0;0.2249
0.0367119;0;0.2249
0.0367119;0;0.2249
2.67875;0;0.225
2.67875;0;0.225
2.67875;0;0.225
2.67875;1;0.225
2.67875;2;0.225
3.65745;0;0.225
3.65745;0;0.225
3.65745;0;0.225
3.65745;1;0.225
3.65745;2;0.225
3.20532;0;0.225
3.20532;0;0.225
3.20532;0;0.225
3.20532;1;0.225
3.20532;2;0.225
4.30091;0;0.225
4.30091;0;0.225
4.30091;0;0.225
4.30091;1;0.225
4.30091;2;0.225
47.4761;0;0.225
47.4761;0;0.225
47.4761;0;0.225
47.4761;0;0.225
0.0367421;0;0.225
0.0367421;0;0.225
0.0367421;0;0.225
0.0367421;0;0.225
2.67875;0;0.2251
2.67875;0;0.2251
2.67875;0;0.2251
2.67875;1;0.2251
2.67875;2;0.2251
3.65745;0;0.2251
3.65745;0;0.2251
3.65745;0;0.2251
3.65745;1;0.2251
3.65745;2;0.2251
3.20532;0;0.2251
3.20532;0;0.2251
3.20532;0;0.2251
3.20532;1;0.2251
3.20532;2;0.2251
4.30091;0;0.2251
4.30091;0;0.2251
4.30091;0;0.2251
4.30091;1;0.2251
4.30091;2;0.2251
5.84774;0;0.2251
5.84774;0;0.2251
5.84774;0;0.2251
5.84774;0;0.2251
0.0367723;0;0.2251
0.0367723;0;0.2251
0.0367723;0;0.2251
0.0367723;0;0.2251
0.0367723;1;0.2251
2.67875;0;0.2252
2.67875;0;0.2252
2.67875;0;0.2252
2.67875;1;0.2252
2.67875;2;0.2252
3.65745;0;0.2252
3.65745;0;0.2252
3.65745;0;0.2252
3.65745;1;0.2252
3.65745;2;0.2252
3.20532;0;0.2252
3.20532;0;0.2252
3.20532;0;0.2252
3.20532;1;0.2252
3.20532;2;0.2252
4.30091;0;0.2252
4.30091;0;0.2252
4.30091;0;0.2252
4.30091;1;0.2252
4.30091;2;0.2252
37.6087;0;0.2252
37.6087;0;0.2252
37.6087;0;0.2252
37.6087;0;0.2252
37.6087;2;0.2252
0.0368025;0;0.2252
0.0368025;0;0.2252
0.0368025;0;0.2252
0.0368025;0;0.2252
0.0368025;1;0.2252
2.67875;0;0.2253
2.67875;0;0.2253
2.67875;0;0.2253
2.67875;1;0.2253
2.67875;2;0.2253
3.65745;0;0.2253
3.65745;0;0.2253
3.65745;0;0.2253
3.65745;1;0.2253
3.65745;2;0.2253
3.20532;0;0.2253
3.20532;0;0.2253
3.20532;0;0.2253
3.20532;1;0.2253
3.20532;2;0.2253
4.30091;0;0.2253
4.30091;0;0.2253
4.30091;0;0.2253
4.30091;1;0.2253
4.30091;2;0.2253
54.308;0;0.2253
54.308;0;0.2253
54.308;0;0.2253
54.308;0;0.2253
54.308;2;0.2253
0.036832;0;0.2253
0.036832;0;0.2253
0.036832;0;0.2253
0.036832;0;0.2253
2.67875;0;0.2254
2.67875;0;0.2254
2.67875;0;0.2254
2.67875;2;0.2254
3.65745;0;0.2254
3.65745;0;0.2254
3.65745;0;0.2254
3.65745;2;0.2254
3.20532;0;0.2254
3.20532;0;0.2254
3.20532;0;0.2254
3.20532;2;0.2254
4.30091;0;0.2254
4.30091;0;0.2254
4.30091;0;0.2254
4.30091;2;0.2254
0.0368616;0;0.2254
0.0368616;0;0.2254
0.0368616;0;0.2254
0.0368616;0;0.2254
2.67875;0;0.2255
2.67875;0;0.2255
2.67875;0;0.2255
2.67875;2;0.2255
3.65745;0;0.2255
3.65745;0;0.2255
3.65745;0;0.2255
3.65745;2;0.2255
3.20532;0;0.2255
3.20532;0;0.2255
3.20532;0;0.2255
3.20532;2;0.2255
4.30091;0;0.2255
4.30091;0;0.2255
4.30091;0;0.2255
4.30091;2;0.2255
0.0368912;0;0.2255
0.0368912;0;0.2255
0.0368912;0;0.2255
0.0368912;0;0.2255
0.0368912;1;0.2255
2.67875;0;0.2256
2.67875;0;0.2256
2.67875;0;0.2256
2.67875;2;0.2256
3.65745;0;0.2256
3.65745;0;0.2256
3.65745;0;0.2256
3.65745;2;0.2256
3.65745;1;0.2256
3.20532;0;0.2256
3.20532;0;0.2256
3.20532;0;0.2256
3.20532;2;0.2256
4.30091;0;0.2256
4.30091;0;0.2256
4.30091;0;0.2256
4.30091;2;0.2256
4.30091;1;0.2256
31.7105;0;0.2256
31.7105;0;0.2256
31.7105;0;0.2256
31.7105;2;0.2256
0.0369207;0;0.2256
0.0369207;0;0.2256
0.0369207;0;0.2256
0.0369207;0;0.2256
0.0369207;1;0.2256
2.67875;0;0.2257
2.67875;0;0.2257
2.67875;0;0.2257
2.67875;1;0.2257
2.67875;2;0.2257
3.65745;0;0.2257
3.65745;0;0.2257
3.65745;0;0.2257
3.65745;1;0.2257
3.65745;2;0.2257
3.20532;0;0.2257
3.20532;0;0.2257
3.20532;0;0.2257
3.20532;1;0.2257
3.20532;2;0.2257
4.30091;0;0.2257
4.30091;0;0.2257
4.30091;0;0.2257
4.30091;1;0.2257
4.30091;2;0.2257
73.7188;0;0.2257
73.7188;0;0.2257
73.7188;0;0.2257
73.7188;0;0.2257
73.7188;2;0.2257
0.0369503;0;0.2257
0.0369503;0;0.2257
0.0369503;0;0.2257
0.0369503;0;0.2257
2.67875;0;0.2258
2.67875;0;0.2258
2.67875;0;0.2258
2.67875;1;0.2258
2.67875;2;0.2258
3.65745;0;0.2258
3.65745;0;0.2258
3.65745;0;0.2258
3.65745;2;0.2258
3.20532;0;0.2258
3.20532;0;0.2258
3.20532;0;0.2258
3.20532;2;0.2258
4.30091;0;0.2258
4.30091;0;0.2258
4.30091;0;0.2258
4.30091;2;0.2258
0.03698;0;0.2258
0.03698;0;0.2258
0.03698;0;0.2258
0.03698;0;0.2258
2.67875;0;0.2259
2.67875;0;0.2259
2.67875;0;0.2259
2.67875;1;0.2259
2.67875;2;0.2259
3.65745;0;0.2259
3.65745;0;0.2259
3.65745;0;0.2259
3.65745;2;0.2259
3.20532;0;0.2259
3.20532;0;0.2259
3.20532;0;0.2259
3.20532;1;0.2259
3.20532;2;0.2259
4.30091;0;0.2259
4.30091;0;0.2259
4.30091;0;0.2259
4.30091;2;0.2259
13.3002;0;0.2259
13.3002;0;0.2259
0.0370096;0;0.2259
0.0370096;0;0.2259
0.0370096;0;0.2259
0.0370096;0;0.2259
0.0370096;1;0.2259
2.67875;0;0.226
2.67875;0;0.226
2.67875;0;0.226
2.67875;1;0.226
2.67875;2;0.226
3.65745;0;0.226
3.65745;0;0.226
3.65745;0;0.226
3.65745;1;0.226
3.65745;2;0.226
3.20532;0;0.226
3.20532;0;0.226
3.20532;0;0.226
3.20532;1;0.226
3.20532;2;0.226
